severity,graphicId,displayName,usage,maps,impact,category,suggested,confidence,hasPreview,classicAssetPath,sourceTexturePath,sourceExt,sourceExists,sourceLoadsAsTexture,cropValid,cropInsideTexture,fallbackCandidates,issues,classificationReason
"WARNING",6377,"GRH 6377 (tex_6215.png)",247,12,547,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6377.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.95, sat 0.47"
"WARNING",1240,"GRH 1240 (sin textura)",495,2,545,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6381,"GRH 6381 (tex_6215.png)",244,12,544,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6381.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.93, sat 0.48"
"WARNING",6382,"GRH 6382 (tex_6215.png)",244,12,544,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6382.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.93, sat 0.49"
"WARNING",1249,"GRH 1249 (sin textura)",493,2,543,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6373,"GRH 6373 (tex_6215.png)",242,12,542,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6373.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.83, sat 0.51"
"WARNING",6374,"GRH 6374 (tex_6215.png)",240,12,540,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6374.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.93, sat 0.49"
"WARNING",7721,"GRH 7721 (sin textura)",511,1,536,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",7733,"GRH 7733 (sin textura)",508,1,533,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6372,"GRH 6372 (tex_6215.png)",232,12,532,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6372.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.95, sat 0.73"
"WARNING",1243,"GRH 1243 (sin textura)",481,2,531,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6376,"GRH 6376 (tex_6215.png)",230,12,530,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6376.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.90, sat 0.73"
"WARNING",1246,"GRH 1246 (sin textura)",479,2,529,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6375,"GRH 6375 (tex_6215.png)",226,12,526,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6375.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.92, sat 0.72"
"WARNING",6369,"GRH 6369 (tex_6215.png)",225,12,525,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6369.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.92, sat 0.49"
"WARNING",6370,"GRH 6370 (tex_6215.png)",222,12,522,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6370.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.91, sat 0.49"
"WARNING",6383,"GRH 6383 (tex_6215.png)",220,12,520,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6383.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.96, sat 0.72"
"WARNING",1250,"GRH 1250 (sin textura)",469,2,519,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6379,"GRH 6379 (tex_6215.png)",217,12,517,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6379.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.95, sat 0.72"
"WARNING",6380,"GRH 6380 (tex_6215.png)",213,12,513,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6380.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.91, sat 0.73"
"WARNING",1241,"GRH 1241 (sin textura)",462,2,512,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6368,"GRH 6368 (tex_6215.png)",210,12,510,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6368.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.93, sat 0.73"
"WARNING",6371,"GRH 6371 (tex_6215.png)",208,12,508,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6371.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.92, sat 0.72"
"WARNING",7729,"GRH 7729 (sin textura)",479,1,504,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",1242,"GRH 1242 (sin textura)",442,2,492,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",17066,"GRH 17066 (tex_5041.png)",163,13,488,"Transition","Transition",0.863,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_17066.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5041.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Transición: Layer2 100%, cobertura 65%, edge 0.54"
"WARNING",7734,"GRH 7734 (sin textura)",459,1,484,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",7722,"GRH 7722 (sin textura)",451,1,476,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",7732,"GRH 7732 (sin textura)",445,1,470,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",7720,"GRH 7720 (sin textura)",440,1,465,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",7735,"GRH 7735 (sin textura)",438,1,463,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",7723,"GRH 7723 (sin textura)",433,1,458,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",7725,"GRH 7725 (sin textura)",424,1,449,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",7730,"GRH 7730 (sin textura)",413,1,438,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",7728,"GRH 7728 (sin textura)",397,1,422,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",7731,"GRH 7731 (sin textura)",393,1,418,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",60936,"GRH 60936 (tex_5087.png)",139,10,389,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60936.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 1.00, sat 0.55"
"WARNING",1515,"GRH 1515 (tex_20.png)",236,6,386,"Water","Water",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1515.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_20.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio azul 1.00, sat 0.80"
"WARNING",7726,"GRH 7726 (sin textura)",359,1,384,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",60933,"GRH 60933 (tex_5087.png)",134,10,384,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60933.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 1.00, sat 0.54"
"WARNING",60937,"GRH 60937 (tex_5087.png)",134,10,384,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60937.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 1.00, sat 0.54"
"WARNING",17047,"GRH 17047 (tex_5041.png)",108,11,383,"Transition","Transition",0.939,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_17047.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5041.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Transición: Layer2 100%, cobertura 23%, edge 0.57"
"WARNING",60924,"GRH 60924 (tex_5087.png)",132,10,382,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60924.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 1.00, sat 0.56"
"WARNING",60925,"GRH 60925 (tex_5087.png)",132,10,382,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60925.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 1.00, sat 0.56"
"WARNING",1516,"GRH 1516 (tex_20.png)",230,6,380,"Water","Water",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1516.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_20.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio azul 1.00, sat 0.80"
"WARNING",1514,"GRH 1514 (tex_20.png)",225,6,375,"Water","Water",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1514.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_20.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio azul 1.00, sat 0.81"
"WARNING",17051,"GRH 17051 (tex_5041.png)",49,13,374,"Transition","Transition",0.948,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_17051.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5041.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Transición: Layer2 100%, cobertura 18%, edge 0.29"
"WARNING",7724,"GRH 7724 (sin textura)",348,1,373,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",1507,"GRH 1507 (tex_20.png)",222,6,372,"Water","Water",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1507.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_20.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio azul 1.00, sat 0.80"
"WARNING",1519,"GRH 1519 (tex_20.png)",220,6,370,"Water","Water",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1519.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_20.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio azul 1.00, sat 0.80"
"WARNING",7727,"GRH 7727 (sin textura)",344,1,369,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",1520,"GRH 1520 (tex_20.png)",217,6,367,"Water","Water",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1520.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_20.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio azul 1.00, sat 0.79"
"WARNING",7704,"GRH 7704 (sin textura)",240,5,365,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",7705,"GRH 7705 (sin textura)",240,5,365,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",7708,"GRH 7708 (sin textura)",240,5,365,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",7709,"GRH 7709 (sin textura)",240,5,365,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",7712,"GRH 7712 (sin textura)",240,5,365,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",7713,"GRH 7713 (sin textura)",240,5,365,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",60928,"GRH 60928 (tex_5087.png)",139,9,364,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60928.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.99, sat 0.55"
"WARNING",1518,"GRH 1518 (tex_20.png)",211,6,361,"Water","Water",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1518.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_20.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio azul 1.00, sat 0.79"
"WARNING",1508,"GRH 1508 (tex_20.png)",210,6,360,"Water","Water",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1508.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_20.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio azul 1.00, sat 0.79"
"WARNING",60932,"GRH 60932 (tex_5087.png)",135,9,360,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60932.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 1.00, sat 0.54"
"WARNING",1513,"GRH 1513 (tex_20.png)",203,6,353,"Water","Water",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1513.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_20.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio azul 1.00, sat 0.79"
"WARNING",16137,"GRH 16137 (tex_5065.png)",100,10,350,"Transition","Transition",0.925,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_16137.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5065.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Transición: Layer2 100%, cobertura 31%, edge 0.58"
"WARNING",6411,"GRH 6411 (tex_6215.png)",46,12,346,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6411.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.91, sat 0.47"
"WARNING",6406,"GRH 6406 (tex_6215.png)",45,12,345,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6406.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.47, sat 0.61"
"WARNING",6407,"GRH 6407 (tex_6215.png)",45,12,345,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6407.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.85, sat 0.52"
"WARNING",6409,"GRH 6409 (tex_6215.png)",43,12,343,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6409.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.49, sat 0.61"
"WARNING",6410,"GRH 6410 (tex_6215.png)",43,12,343,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6410.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.99, sat 0.45"
"WARNING",6413,"GRH 6413 (tex_6215.png)",43,12,343,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6413.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.83, sat 0.51"
"WARNING",6414,"GRH 6414 (tex_6215.png)",43,12,343,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6414.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.97, sat 0.45"
"WARNING",6415,"GRH 6415 (tex_6215.png)",43,12,343,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6415.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.70, sat 0.68"
"WARNING",60930,"GRH 60930 (tex_5087.png)",142,8,342,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60930.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.99, sat 0.55"
"WARNING",1505,"GRH 1505 (tex_20.png)",191,6,341,"Water","Water",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1505.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_20.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio azul 1.00, sat 0.81"
"WARNING",60926,"GRH 60926 (tex_5087.png)",140,8,340,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60926.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.99, sat 0.55"
"WARNING",60934,"GRH 60934 (tex_5087.png)",140,8,340,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60934.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 1.00, sat 0.56"
"WARNING",60938,"GRH 60938 (tex_5087.png)",140,8,340,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60938.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.99, sat 0.54"
"WARNING",6043,"GRH 6043 (tex_6000.png)",39,12,339,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6043.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.57, sat 0.69"
"WARNING",60927,"GRH 60927 (tex_5087.png)",138,8,338,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60927.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 0.99, sat 0.55"
"WARNING",1517,"GRH 1517 (tex_20.png)",187,6,337,"Water","Water",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_1517.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_20.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio azul 1.00, sat 0.79"
"WARNING",1512,"GRH 1512 (sin textura)",235,4,335,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",1511,"GRH 1511 (sin textura)",233,4,333,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",60929,"GRH 60929 (tex_5087.png)",133,8,333,"Dirt","Dirt",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_60929.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_5087.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio marrón 1.00, sat 0.53"
"WARNING",6059,"GRH 6059 (tex_6000.png)",54,11,329,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6059.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.79, sat 0.70"
"WARNING",1510,"GRH 1510 (sin textura)",227,4,327,"Unclassified","Unclassified",0.150,0,"","","",0,0,0,1,0,"NO_CLASSIC_SPRITE|NO_SOURCE_TEXTURE_PATH|INVALID_CROP_DIMENSIONS","No se pudo analizar el sprite."
"WARNING",6403,"GRH 6403 (tex_6215.png)",49,11,324,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6403.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.93, sat 0.73"
"WARNING",6058,"GRH 6058 (tex_6000.png)",47,11,322,"Grass","Grass",0.991,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6058.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6000.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.41, sat 0.68"
"WARNING",6448,"GRH 6448 (tex_6215.png)",47,11,322,"Grass","Grass",1.000,1,"Assets/AOMigrator/MapVisualV063/Generated/Sprites/GRH_6448.asset","Assets/AOMigrator/MapVisualV063/Textures/tex_6215.png",".png",1,1,0,0,1,"INVALID_CROP_DIMENSIONS","Predominio verde 0.68, sat 0.68"
